id,academy,class,profession,number,adward_name,weight_average,average_score,rank_average,ability_evaluation_score,basic_quality_evaluation_score,overall_evaluation_score,overall_evaluation_ranking,research_innovation_score,research_innovation_ranking,professional_skill_score,professional_skill_ranking,stylistic_specialties_score,stylistic_specialties_ranking,group_work_score,group_work_ranking,social_practice_score,social_practice_ranking,counselor_reason,director_reason
139,经济学院,经济1602,经济学,1602010221,社会工作奖学金,83.45,85.33,127,10.05,100,63.91,52,0.00,37,5.00,39,0.00,25,18.00,4,30.00,1,暂无数据,暂无数据
140,经济学院,经济1602,经济学,1602010206,优秀学生奖学金（三等奖）,87.79,88.53,57,1.50,100,63.73,58,0.00,37,10.00,20,0.00,25,0.00,34,0.00,22,暂无数据,暂无数据
141,经济学院,经济1602,经济学,1602010227,优秀学生奖学金（三等奖）,88.32,88.94,47,0.45,100,63.71,59,0.00,37,3.00,76,0.00,25,0.00,34,0.00,22,暂无数据,暂无数据
142,经济学院,经济1602,经济学,1602010235,优秀学生奖学金（三等奖）,86.44,87.36,80,3.25,100,63.52,61,7.00,19,0.00,80,0.00,25,8.00,13,0.00,22,暂无数据,暂无数据
143,经济学院,经济1602,经济学,1602010236,优秀学生奖学金（三等奖）,87.76,88.07,59,0.75,100,63.49,62,0.00,37,5.00,39,0.00,25,0.00,34,0.00,22,暂无数据,暂无数据
144,经济学院,经济1602,经济学,1602010239,优秀学生奖学金（三等奖）,87.89,88.33,53,0.50,100,63.49,62,0.00,37,0.00,80,0.00,25,5.00,20,0.00,22,暂无数据,暂无数据
145,经济学院,经济1602,经济学,1602010244,社会实践奖学金,85.95,85.44,90,3.18,100,63.23,69,0.00,37,5.00,39,7.00,4,0.00,34,5.50,12,暂无数据,暂无数据
146,经济学院,经济1602,经济学,1602010244,文体佳绩奖学金,85.95,85.44,90,3.18,100,63.23,69,0.00,37,5.00,39,7.00,4,0.00,34,5.50,12,暂无数据,暂无数据
147,经济学院,经济1602,经济学,1602010222,优秀学生奖学金（三等奖）,87.15,88.43,72,0.00,100,62.93,74,0.00,37,0.00,80,0.00,25,0.00,34,0.00,22,暂无数据,暂无数据
148,经济学院,经济1602,经济学,1602010246,优秀学生奖学金（三等奖）,86.45,86.67,79,0.00,100,62.55,81,0.00,37,0.00,80,0.00,25,0.00,34,0.00,22,暂无数据,暂无数据
149,经济学院,经济1602,经济学,1602010233,社会工作奖学金,85.05,86.17,107,1.55,100,62.24,88,0.00,37,5.00,39,0.00,25,8.00,13,0.00,22,暂无数据,暂无数据
150,经济学院,经济1602,经济学,1602010228,文体佳绩奖学金,82.47,84.50,141,1.50,100,60.81,106,0.00,37,5.00,39,5.00,7,0.00,34,0.00,22,暂无数据,暂无数据
151,经济学院,经济1603,经济学,1602010311,国家奖学金,93.41,94.00,4,12.65,100,70.17,1,30.50,1,5.50,38,0.00,25,11.50,7,0.00,22,暂无数据,暂无数据
152,经济学院,经济1603,经济学,1602010332,国家奖学金,95.15,94.75,1,8.95,100,70.02,2,5.00,21,48.00,1,0.00,25,0.00,34,0.00,22,暂无数据,暂无数据
153,经济学院,经济1603,经济学,1602010322,优秀学生奖学金（一等奖）,91.94,93.31,14,7.32,100,67.76,8,10.00,11,10.00,20,0.00,25,4.50,23,7.50,11,暂无数据,暂无数据
154,经济学院,经济1603,经济学,1602010320,优秀学生奖学金（一等奖）,94.29,94.87,2,2.60,100,67.64,9,0.00,37,12.00,15,0.00,25,8.00,13,0.00,22,暂无数据,暂无数据
155,经济学院,经济1603,经济学,1604000503,优秀学生奖学金（一等奖）,92.95,92.86,5,3.45,100,67.16,12,0.00,37,18.00,6,5.00,7,0.00,34,0.00,22,暂无数据,暂无数据
156,经济学院,经济1603,经济学,1602010344,优秀学生奖学金（一等奖）,89.59,90.43,34,7.72,100,66.59,17,10.00,11,22.50,4,0.00,25,8.50,12,0.00,22,暂无数据,暂无数据
157,经济学院,经济1603,经济学,1602010325,优秀学生奖学金（二等奖）,91.49,92.33,17,1.50,100,65.77,23,0.00,37,10.00,20,0.00,25,0.00,34,0.00,22,暂无数据,暂无数据
158,经济学院,经济1603,经济学,1602010304,优秀学生奖学金（二等奖）,89.32,90.64,38,4.30,100,65.42,28,8.00,18,0.00,80,0.00,25,15.00,6,0.00,22,暂无数据,暂无数据
159,经济学院,经济1603,经济学,1602010309,优秀学生奖学金（二等奖）,88.86,90.20,45,3.82,100,65.02,32,7.00,19,5.00,39,0.00,25,0.00,34,2.50,18,暂无数据,暂无数据
160,经济学院,经济1603,经济学,1602010337,国家励志奖学金,89.26,90.00,41,1.05,100,64.41,43,3.00,27,0.00,80,0.00,25,0.00,34,0.00,22,暂无数据,暂无数据
161,经济学院,经济1603,经济学,1602010330,优秀学生奖学金（二等奖）,86.28,88.08,82,6.35,100,64.36,46,0.00,37,3.00,76,15.00,1,11.50,7,10.00,6,暂无数据,暂无数据
162,经济学院,经济1603,经济学,1602010342,优秀学生奖学金（三等奖）,87.64,89.50,64,3.82,100,64.35,47,3.50,25,14.00,11,3.00,15,0.50,29,0.00,22,暂无数据,暂无数据
163,经济学院,经济1603,经济学,1602010321,优秀学生奖学金（三等奖）,89.29,90.00,40,0.00,100,64.11,51,0.00,37,0.00,80,0.00,25,0.00,34,0.00,22,暂无数据,暂无数据
164,经济学院,经济1603,经济学,1602010302,仲利国际实践奖学金,87.55,88.08,65,2.50,100,63.90,53,0.00,37,0.00,80,0.00,25,0.00,34,10.00,6,暂无数据,暂无数据
165,经济学院,经济1603,经济学,1602010316,国家励志奖学金,87.70,88.92,63,2.05,100,63.85,55,3.50,25,5.00,39,0.50,24,0.00,34,0.00,22,暂无数据,暂无数据
166,经济学院,经济1603,经济学,1602010329,优秀学生奖学金（三等奖）,87.79,89.00,57,1.75,100,63.81,56,0.00,37,5.00,39,0.00,25,10.00,9,0.00,22,暂无数据,暂无数据
167,经济学院,经济1603,经济学,1602010328,优秀学生奖学金（三等奖）,87.26,87.47,70,1.20,100,63.35,65,0.00,37,8.00,32,0.00,25,0.00,34,0.00,22,暂无数据,暂无数据
168,经济学院,经济1603,经济学,1602010314,优秀学生奖学金（三等奖）,87.75,88.00,61,0.00,100,63.26,67,0.00,37,0.00,80,0.00,25,0.00,34,0.00,22,暂无数据,暂无数据
169,经济学院,经济1603,经济学,1610030115,优秀学生奖学金（三等奖）,87.29,88.43,69,0.75,100,63.23,69,0.00,37,5.00,39,0.00,25,0.00,34,0.00,22,暂无数据,暂无数据
170,经济学院,经济1603,经济学,1602010334,优秀学生奖学金（三等奖）,86.74,88.64,74,0.00,100,62.71,78,0.00,37,0.00,80,0.00,25,0.00,34,0.00,22,暂无数据,暂无数据
171,经济学院,经济1603,经济学,1602010331,优秀学生奖学金（三等奖）,86.03,86.81,87,1.20,100,62.68,79,0.00,37,8.00,32,0.00,25,0.00,34,0.00,22,暂无数据,暂无数据
172,经济学院,经济1603,经济学,1602010315,优秀学生奖学金（三等奖）,86.19,87.77,83,0.75,100,62.63,80,0.00,37,5.00,39,0.00,25,0.00,34,0.00,22,暂无数据,暂无数据
173,经济学院,经济1603,经济学,1602010347,社会工作奖学金,84.91,86.33,110,2.60,100,62.48,84,0.00,37,11.00,16,3.00,15,5.00,20,0.00,22,暂无数据,暂无数据
174,经济学院,经济1604,经济学,1602010425,国家励志奖学金,92.00,92.43,13,11.92,100,69.18,4,10.00,11,27.50,2,0.00,25,8.00,13,14.00,4,暂无数据,暂无数据
175,经济学院,经济1604,经济学,1602010410,优秀学生奖学金（一等奖）,91.47,91.64,18,6.50,100,67.26,10,12.00,9,5.00,39,2.00,19,0.00,34,5.00,13,暂无数据,暂无数据
176,经济学院,经济1604,经济学,1602010430,国家励志奖学金,92.82,93.11,7,3.00,100,66.95,13,0.00,37,20.00,5,0.00,25,0.00,34,0.00,22,暂无数据,暂无数据
177,经济学院,经济1604,经济学,1602010408,优秀学生奖学金（一等奖）,92.25,93.27,11,3.15,100,66.68,14,4.00,23,7.50,35,0.00,25,5.00,20,0.50,19,暂无数据,暂无数据
178,经济学院,经济1604,经济学,1602010422,国家励志奖学金,91.35,91.67,20,4.70,100,66.65,15,0.00,37,2.50,79,2.00,19,4.00,24,14.50,3,暂无数据,暂无数据
179,经济学院,经济1604,经济学,1602010426,优秀学生奖学金（二等奖）,90.82,90.58,21,4.10,100,66.18,19,0.00,37,27.00,3,0.00,25,0.50,29,0.00,22,暂无数据,暂无数据
180,经济学院,经济1604,经济学,1602010413,优秀学生奖学金（二等奖）,88.91,88.92,44,6.58,100,65.87,21,3.00,27,10.50,18,3.00,15,25.00,1,4.00,17,暂无数据,暂无数据
181,经济学院,经济1604,经济学,1602010432,国家励志奖学金,92.41,92.23,10,0.00,100,65.83,22,0.00,37,0.00,80,0.00,25,0.00,34,0.00,22,暂无数据,暂无数据
182,经济学院,经济1604,经济学,1602010412,优秀学生奖学金（二等奖）,91.75,92.67,15,0.12,100,65.50,27,0.00,37,0.00,80,0.00,25,0.00,34,0.50,19,暂无数据,暂无数据
183,经济学院,经济1604,经济学,1602010424,优秀学生奖学金（二等奖）,90.53,90.00,23,1.58,100,65.27,31,0.00,37,5.00,39,2.00,19,4.00,24,0.50,19,暂无数据,暂无数据
184,经济学院,经济1604,经济学,1602010429,国家励志奖学金,90.79,91.55,22,0.00,100,64.93,33,0.00,37,0.00,80,0.00,25,0.00,34,0.00,22,暂无数据,暂无数据
185,经济学院,经济1604,经济学,1602010434,国家励志奖学金,89.83,89.91,32,1.50,100,64.86,35,0.00,37,10.00,20,0.00,25,0.00,34,0.00,22,暂无数据,暂无数据
186,经济学院,经济1604,经济学,1602010427,社会实践奖学金,85.12,87.50,105,9.48,100,64.66,39,14.00,5,13.00,12,0.00,25,0.00,34,10.50,5,暂无数据,暂无数据
187,经济学院,经济1604,经济学,1602010427,科研创新奖学金,85.12,87.50,105,9.48,100,64.66,39,14.00,5,13.00,12,0.00,25,0.00,34,10.50,5,暂无数据,暂无数据
188,经济学院,经济1604,经济学,1602010423,国家励志奖学金,89.82,91.00,33,0.00,100,64.40,44,0.00,37,0.00,80,0.00,25,0.00,34,0.00,22,暂无数据,暂无数据
189,经济学院,经济1604,经济学,1602010401,优秀学生奖学金（二等奖）,87.38,88.82,68,4.40,100,64.38,45,10.00,11,0.00,80,6.00,5,0.00,34,0.00,22,暂无数据,暂无数据
190,经济学院,经济1604,经济学,1602010438,优秀学生奖学金（二等奖）,89.11,88.93,42,0.75,100,64.24,48,0.00,37,5.00,39,0.00,25,0.00,34,0.00,22,暂无数据,暂无数据
191,经济学院,经济1604,经济学,1602010437,优秀学生奖学金（三等奖）,89.39,90.14,37,0.00,100,64.16,50,0.00,37,0.00,80,0.00,25,0.00,34,0.00,22,暂无数据,暂无数据
192,经济学院,经济1604,经济学,1602010411,优秀学生奖学金（三等奖）,87.81,89.07,56,1.50,100,63.75,57,0.00,37,10.00,20,0.00,25,0.00,34,0.00,22,暂无数据,暂无数据
193,经济学院,经济1604,经济学,1602010407,优秀学生奖学金（三等奖）,88.00,89.38,51,1.00,100,63.70,60,0.00,37,0.00,80,0.00,25,10.00,9,0.00,22,暂无数据,暂无数据
194,经济学院,经济1604,经济学,1602010442,优秀学生奖学金（三等奖）,87.82,89.21,55,0.00,100,63.30,66,0.00,37,0.00,80,0.00,25,0.00,34,0.00,22,暂无数据,暂无数据
195,经济学院,经济1604,经济学,1602010445,优秀学生奖学金（三等奖）,87.71,87.85,62,0.00,100,63.24,68,0.00,37,0.00,80,0.00,25,0.00,34,0.00,22,暂无数据,暂无数据
196,经济学院,经济1604,经济学,1602010414,优秀学生奖学金（三等奖）,87.13,87.81,73,0.75,100,63.15,71,0.00,37,5.00,39,0.00,25,0.00,34,0.00,22,暂无数据,暂无数据
197,经济学院,经济1604,经济学,1602010443,优秀学生奖学金（三等奖）,86.68,86.67,75,0.75,100,62.90,75,0.00,37,5.00,39,0.00,25,0.00,34,0.00,22,暂无数据,暂无数据
198,经济学院,经济1604,经济学,1602010439,优秀学生奖学金（三等奖）,86.51,86.93,78,0.75,100,62.81,76,0.00,37,5.00,39,0.00,25,0.00,34,0.00,22,暂无数据,暂无数据
199,经济学院,经济1604,经济学,1602010446,优秀学生奖学金（三等奖）,86.00,87.50,88,0.75,100,62.53,83,0.00,37,5.00,39,0.00,25,0.00,34,0.00,22,暂无数据,暂无数据
200,经济学院,经济1604,经济学,1602010418,优秀学生奖学金（三等奖）,86.00,87.58,88,0.45,100,62.44,85,0.00,37,3.00,76,0.00,25,0.00,34,0.00,22,暂无数据,暂无数据
201,经济学院,经济1604,经济学,1602010441,科研创新奖学金,82.60,82.08,139,2.45,100,61.16,104,3.00,27,5.00,39,4.00,10,0.50,29,0.00,22,暂无数据,暂无数据
202,经济学院,经济1604,经济学,1602010433,社会实践奖学金,80.72,82.18,162,3.30,100,60.39,110,0.00,37,0.00,80,0.00,25,8.00,13,10.00,6,暂无数据,暂无数据
203,经济学院,经济1604,经济学,1602010433,社会工作奖学金,80.72,82.18,162,3.30,100,60.39,110,0.00,37,0.00,80,0.00,25,8.00,13,10.00,6,暂无数据,暂无数据
204,经济学院,国商1601,国际商务,1602040143,仲利国际学业奖学金,91.77,92.00,8,12.00,100,69.07,2,8.00,9,42.50,1,1.00,12,0.50,14,10.50,3,暂无数据,暂无数据
205,经济学院,国商1601,国际商务,1602040142,优秀学生奖学金（一等奖）,94.00,93.88,1,6.95,100,68.78,3,7.00,11,30.00,2,0.00,16,0.00,15,0.00,18,暂无数据,暂无数据
206,经济学院,国商1601,国际商务,1602040138,优秀学生奖学金（一等奖）,93.89,94.22,2,3.40,100,67.66,4,0.00,33,20.00,5,0.00,16,4.00,9,0.00,18,暂无数据,暂无数据
207,经济学院,国商1601,国际商务,1602040105,国家励志奖学金,92.29,92.62,6,3.70,100,66.87,6,4.00,17,10.00,22,0.00,16,8.00,5,0.00,18,暂无数据,暂无数据
208,经济学院,国商1601,国际商务,1602040146,优秀学生奖学金（一等奖）,91.51,91.00,9,5.05,100,66.85,7,3.00,23,20.00,5,0.00,16,0.00,15,4.00,7,暂无数据,暂无数据
209,经济学院,国商1601,国际商务,1602040104,优秀学生奖学金（一等奖）,91.13,90.78,14,4.65,100,66.52,8,12.00,6,3.00,42,0.00,16,0.00,15,0.00,18,暂无数据,暂无数据
210,经济学院,国商1601,国际商务,1602040113,国家励志奖学金,92.85,92.83,4,1.35,100,66.47,9,3.00,23,0.00,48,2.00,10,0.00,15,0.00,18,暂无数据,暂无数据
211,经济学院,国商1601,国际商务,1602040150,优秀学生奖学金（二等奖）,91.19,90.96,13,4.10,100,66.38,11,4.00,17,18.00,8,0.00,16,0.00,15,0.00,18,暂无数据,暂无数据
212,经济学院,国商1601,国际商务,1602040114,国家励志奖学金,89.94,90.27,23,6.05,100,66.28,13,0.50,29,22.50,4,0.00,16,0.00,15,10.00,4,暂无数据,暂无数据
213,经济学院,国商1601,国际商务,1602040116,优秀学生奖学金（二等奖）,90.62,90.50,17,4.52,100,66.20,15,0.00,33,25.00,3,1.00,12,5.00,8,0.50,14,暂无数据,暂无数据
214,经济学院,国商1601,国际商务,1602040136,国家励志奖学金,90.50,91.00,18,3.65,100,65.87,19,4.00,17,15.00,10,0.00,16,0.00,15,0.00,18,暂无数据,暂无数据
215,经济学院,国商1601,国际商务,1602040112,优秀学生奖学金（二等奖）,89.34,90.05,26,4.95,100,65.62,21,5.00,14,3.00,42,0.00,16,20.00,1,3.00,9,暂无数据,暂无数据
216,经济学院,国商1601,国际商务,1602040157,国家励志奖学金,90.75,91.05,15,2.15,100,65.56,22,4.00,17,5.00,34,0.00,16,0.00,15,0.00,18,暂无数据,暂无数据
217,经济学院,国商1601,国际商务,1602040137,优秀学生奖学金（二等奖）,88.90,89.21,32,4.40,100,65.22,24,7.00,11,13.00,18,0.00,16,0.00,15,0.00,18,暂无数据,暂无数据
218,经济学院,国商1601,国际商务,1602040122,紫光励学金,90.46,90.88,19,1.40,100,65.17,25,4.00,17,0.00,48,0.00,16,0.00,15,0.00,18,暂无数据,暂无数据
219,经济学院,国商1601,国际商务,1602040144,优秀学生奖学金（二等奖）,90.08,90.44,21,2.08,100,65.17,25,0.00,33,13.00,18,0.00,16,0.00,15,0.50,14,暂无数据,暂无数据
220,经济学院,国商1601,国际商务,1602040119,优秀学生奖学金（三等奖）,89.14,89.68,29,3.45,100,65.06,27,0.00,33,15.00,10,8.00,2,0.00,15,0.00,18,暂无数据,暂无数据
221,经济学院,国商1601,国际商务,1602040135,优秀学生奖学金（三等奖）,88.90,88.89,32,2.20,100,64.56,29,5.00,14,3.00,42,0.00,16,0.00,15,0.00,18,暂无数据,暂无数据
222,经济学院,国商1601,国际商务,1602040154,优秀学生奖学金（三等奖）,89.00,88.44,31,1.20,100,64.31,33,0.00,33,8.00,28,0.00,16,0.00,15,0.00,18,暂无数据,暂无数据
223,经济学院,国商1601,国际商务,1602040141,优秀学生奖学金（三等奖）,88.55,88.13,37,1.65,100,64.20,34,0.00,33,11.00,21,0.00,16,0.00,15,0.00,18,暂无数据,暂无数据
224,经济学院,国商1601,国际商务,1602040147,优秀学生奖学金（三等奖）,88.44,88.58,38,1.50,100,64.09,37,0.00,33,10.00,22,0.00,16,0.00,15,0.00,18,暂无数据,暂无数据
225,经济学院,国商1601,国际商务,1602040133,优秀学生奖学金（三等奖）,87.87,88.36,42,1.50,100,63.78,41,0.00,33,10.00,22,0.00,16,0.00,15,0.00,18,暂无数据,暂无数据
226,经济学院,国商1601,国际商务,1602040107,社会实践奖学金,85.26,86.84,69,4.00,100,63.09,52,0.00,33,0.00,48,3.00,8,8.00,5,11.00,2,暂无数据,暂无数据
227,经济学院,国商1601,国际商务,1602040107,社会工作奖学金,85.26,86.84,69,4.00,100,63.09,52,0.00,33,0.00,48,3.00,8,8.00,5,11.00,2,暂无数据,暂无数据
228,经济学院,国商1602,国际商务,1602040235,国家奖学金,91.81,91.47,7,12.52,100,69.25,1,26.00,1,15.00,10,1.50,11,9.50,3,0.00,18,暂无数据,暂无数据
229,经济学院,国商1602,国际商务,1602040224,优秀学生奖学金（一等奖）,93.56,94.24,3,2.25,100,67.13,5,0.00,33,15.00,10,0.00,16,0.00,15,0.00,18,暂无数据,暂无数据
230,经济学院,国商1602,国际商务,1602040207,社会实践奖学金,87.61,86.64,45,10.90,100,66.46,10,17.00,4,8.00,28,5.00,4,0.00,15,12.00,1,暂无数据,暂无数据
231,经济学院,国商1602,国际商务,1602040207,科研创新奖学金,87.61,86.64,45,10.90,100,66.46,10,17.00,4,8.00,28,5.00,4,0.00,15,12.00,1,暂无数据,暂无数据
232,经济学院,国商1602,国际商务,1602040207,文体佳绩奖学金,87.61,86.64,45,10.90,100,66.46,10,17.00,4,8.00,28,5.00,4,0.00,15,12.00,1,暂无数据,暂无数据
233,经济学院,国商1602,国际商务,1602040244,优秀学生奖学金（二等奖）,92.63,92.28,5,1.20,100,66.31,12,0.00,33,8.00,28,0.00,16,0.00,15,0.00,18,暂无数据,暂无数据
234,经济学院,国商1602,国际商务,1602040216,国家励志奖学金,90.68,90.85,16,4.60,100,66.25,14,3.00,23,15.00,10,0.00,16,8.00,5,2.00,12,暂无数据,暂无数据
235,经济学院,国商1602,国际商务,1602040242,优秀学生奖学金（二等奖）,91.22,91.20,12,3.40,100,66.19,16,8.00,9,0.00,48,4.00,7,0.00,15,0.00,18,暂无数据,暂无数据
236,经济学院,国商1602,国际商务,1602040205,优秀学生奖学金（二等奖）,91.28,91.32,11,3.00,100,66.10,17,0.00,33,20.00,5,0.00,16,0.00,15,0.00,18,暂无数据,暂无数据
237,经济学院,国商1602,国际商务,1606050106,优秀学生奖学金（二等奖）,91.39,91.23,10,2.18,100,65.92,18,0.50,29,12.50,20,0.00,16,0.00,15,0.50,14,暂无数据,暂无数据
238,经济学院,国商1602,国际商务,1602040250,优秀学生奖学金（二等奖）,89.17,89.82,28,5.50,100,65.69,20,3.00,23,10.00,22,5.00,4,9.50,3,5.00,6,暂无数据,暂无数据
239,经济学院,国商1602,国际商务,1602040223,优秀学生奖学金（二等奖）,88.88,89.36,34,5.30,100,65.47,23,14.00,5,0.00,48,0.00,16,4.00,9,0.00,18,暂无数据,暂无数据
240,经济学院,国商1602,国际商务,1602040260,社会工作奖学金,85.02,85.79,71,10.38,100,64.88,28,21.00,2,15.00,10,2.50,9,4.00,9,0.00,18,暂无数据,暂无数据
241,经济学院,国商1602,国际商务,1602040260,科研创新奖学金,85.02,85.79,71,10.38,100,64.88,28,21.00,2,15.00,10,2.50,9,4.00,9,0.00,18,暂无数据,暂无数据
242,经济学院,国商1602,国际商务,1602040220,优秀学生奖学金（三等奖）,89.73,90.32,24,0.68,100,64.56,29,0.50,29,0.00,48,0.00,16,0.00,15,2.00,12,暂无数据,暂无数据
243,经济学院,国商1602,国际商务,1602040248,优秀学生奖学金（三等奖）,89.26,89.54,27,1.35,100,64.50,31,0.00,33,8.00,28,1.00,12,0.00,15,0.00,18,暂无数据,暂无数据
244,经济学院,国商1602,国际商务,1602040245,社会实践奖学金,87.09,87.50,53,4.88,100,64.36,32,6.00,13,5.00,34,1.00,12,0.00,15,7.50,5,暂无数据,暂无数据
245,经济学院,国商1602,国际商务,1602040206,优秀学生奖学金（三等奖）,88.60,88.75,36,1.50,100,64.18,35,0.00,33,10.00,22,0.00,16,0.00,15,0.00,18,暂无数据,暂无数据
246,经济学院,国商1602,国际商务,1602040234,优秀学生奖学金（三等奖）,88.07,88.35,40,2.25,100,64.11,36,0.00,33,15.00,10,0.00,16,0.00,15,0.00,18,暂无数据,暂无数据
247,经济学院,国商1602,国际商务,1602040240,优秀学生奖学金（三等奖）,88.88,89.38,34,0.45,100,64.02,38,0.00,33,3.00,42,0.00,16,0.00,15,0.00,18,暂无数据,暂无数据
248,经济学院,国商1602,国际商务,1602040214,科研创新奖学金,84.69,85.15,73,6.45,100,63.51,44,18.00,3,0.00,48,0.00,16,1.50,13,0.00,18,暂无数据,暂无数据
249,经济学院,国商1602,国际商务,1602040249,文体佳绩奖学金,84.66,86.16,74,3.48,100,62.61,53,0.00,33,15.00,10,5.50,3,4.00,9,0.00,18,暂无数据,暂无数据
250,经济学院,国商1602,国际商务,1602040232,社会实践奖学金,85.77,86.07,62,1.32,100,62.57,55,0.00,33,8.00,28,0.00,16,0.00,15,0.50,14,暂无数据,暂无数据
251,经济学院,国商1603,国际商务(中法雷恩商学院),1610030113,科研创新奖学金,88.75,88.65,4,6.75,92,64.64,1,15.00,1,10.00,1,0.00,2,0.00,2,0.00,1,暂无数据,暂无数据
