id,number,gender,nation,academy,profession,class,skill_type,skill_level,award_name,award_date,note
9890,1623020308,男,汉族,中韩新媒体学院,电影学（影像）,影像1603,外语水平类,中级,雅思英语水平考试(IELTS),2019-08-06,暂无数据
9891,201721060560,女,汉族,工商管理学院,管理科学,管科1701,计算机水平类,中级,全国计算机等级考试(1-4),2018-09-05,暂无数据
9892,1609010106,女,汉族,统计与数学学院,信息与计算科学,信科1601,职业证书类,中级,普通话水平测试等级,2018-08-30,暂无数据
9893,201721110040,女,汉族,外国语学院,商务英语,商英1701,计算机水平类,中级,全国计算机等级考试(1-4),2019-03-07,暂无数据
9894,201721140159,女,汉族,哲学院,国际政治,国政1701,职业证书类,高级,普通话水平测试等级,2019-05-05,暂无数据
9895,201721030377,女,汉族,金融学院,金融工程,金工1701,外语水平类,高级,雅思英语水平考试(IELTS),2019-02-27,暂无数据
9896,201721120174,男,汉族,新闻与文化传播学院,网络与新媒体,网媒1701,职业证书类,中级,普通话水平测试等级,2018-12-06,暂无数据
9897,1606090120,女,汉族,工商管理学院,电子商务（管理）,商务1601,职业证书类,高级,教师资格考试,2019-05-31,暂无数据
9898,1603080101,女,汉族,金融学院,投资学,投资1601,外语水平类,高级,雅思英语水平考试(IELTS),2019-05-10,暂无数据
9899,201721100231,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,公共事业管理,公管1701,外语水平类,初级,全国大学英语四级考试,2019-02-26,暂无数据
9900,1603010129,女,汉族,金融学院,金融学,金融1601,外语水平类,中级,全国大学英语六级考试,2018-12-28,暂无数据
9901,201721080066,男,汉族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1702,外语水平类,初级,全国大学英语四级考试,2019-03-08,暂无数据
9902,201721250085,男,汉族,中韩新媒体学院,电影学（影像）,影像1704,外语水平类,初级,全国大学英语四级考试,2019-02-20,暂无数据
9903,201821100244,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,公共管理类,公管1802,计算机水平类,中级,全国计算机等级考试(1-4),2019-03-28,暂无数据
9904,1606040121,女,汉族,工商管理学院,工商管理,工商1601,职业证书类,中级,普通话水平测试等级,2018-12-07,暂无数据
9905,201721040037,女,蒙古族,法学院,法学,法1708,外语水平类,初级,全国大学英语四级考试,2019-03-07,暂无数据
9906,201721040707,女,汉族,刑事司法学院,法学（司）,司法1701,外语水平类,中级,全国大学英语六级考试,2019-06-15,暂无数据
9907,1604060133,男,汉族,法学院,法学,民商1601,外语水平类,中级,全国大学英语六级考试,2019-09-07,暂无数据
9908,1613030108,女,汉族,信息与安全工程学院,信息管理与信息系统（金融信息）,信管1602,外语水平类,中级,全国大学英语六级考试,2019-06-15,暂无数据
9909,201821030331,男,汉族,金融学院,管理科学与工程类,管工1802,外语水平类,中级,雅思英语水平考试(IELTS),2019-09-16,暂无数据
9910,201721040773,女,汉族,法学院,法学,法1703,职业证书类,中级,普通话水平测试等级,2018-12-18,暂无数据
9911,1607030104,女,汉族,财政税务学院,税收学,税务1601,外语水平类,中级,全国大学英语六级考试,2018-12-31,暂无数据
9912,201721060426,女,汉族,工商管理学院,工商管理,工商1701,外语水平类,中级,全国大学英语六级考试,2019-08-31,暂无数据
9913,1604000222,女,汉族,法学院,法学,法1602,外语水平类,中级,全国大学英语六级考试,2018-12-09,暂无数据
9914,201721250247,女,汉族,中韩新媒体学院,电影学（影像）,影像1704,外语水平类,初级,英语专业四级考试(TEM-4),2019-04-02,暂无数据
9915,1606040152,女,汉族,工商管理学院,工商管理,工商1601,职业证书类,初级,证券从业人员资格考试,2019-06-03,暂无数据
9916,201821050012,男,汉族,刑事司法学院,公安学类,公安1801,计算机水平类,初级,全国计算机等级考试(1-4),2019-05-16,暂无数据
9917,201721140217,女,汉族,哲学院,国际政治,国政1701,职业证书类,中级,普通话水平测试等级,2019-06-06,暂无数据
9918,201821040338,女,汉族,法学院,法学类,法1805,计算机水平类,中级,全国计算机等级考试(1-4),2019-05-16,暂无数据
